SA1_CODE_2021,state,rank_2021,pop_2016,income_2016,edu_2016,young_prof_2016,risk_2016,pop_2021,income_2021,edu_2021,young_prof_2021,risk_2021,pop_change,income_change,edu_change,young_prof_change,risk_change,pop_pct_change,income_pct_change,edu_pct_change,young_prof_pct_change,risk_pct_change,income_change_norm,edu_change_norm,young_prof_change_norm,risk_change_norm,acceleration_score,acceleration_category,gentrification_type
40101100146,SA,19,340,295.08790481124413,72.62209330391471,26.76361742274437,91.20092535463019,354,397,89.42307692307693,33.05084745762712,96.1825306798888,14,101.91209518875587,16.800983619162224,6.28723003488275,4.981605325258613,4.117647058823537,34.536181770630336,23.134810434136256,23.491704934997728,5.4622311186952155,99.98691864656247,99.98212763629505,99.97028182733743,63.352375630867556,87.16054302517075,Very Fast,Accelerating
30501111030,QLD,20,239,256.43707081888215,74.1839971685368,18.0301244534559,78.12814201694869,256,345,91.34615384615384,22.265625,96.04440016473386,17,88.56292918111785,17.162156677617034,4.235500546544099,17.91625814778517,7.112970711297062,34.53593074445489,23.13458068136549,23.491244098053166,22.9318881586849,99.98619189182307,99.9811347096006,99.9686308177451,74.10069931619081,90.9217458390917,Very Fast,Accelerating
40101100153,SA,21,225,36.421564972784644,75.33249681852746,14.81719676337023,76.26299553294002,235,49,92.76018099547512,18.29787234042553,95.765887422244,10,12.578435027215356,17.427684176947665,3.480675577055301,19.50289188930398,4.444444444444451,34.53567971781104,23.134350928166047,23.490783261108604,25.57320460993453,99.98546513572761,99.98014178105349,99.96697980815277,75.7257869815304,91.4898160453088,Very Fast,Accelerating
30501110532,QLD,22,448,306.23903607368806,77.14239527784277,25.305626697339598,89.71632889085045,480,412,94.98861047835992,31.25,95.70532306396848,32,105.76096392631194,17.84621520051715,5.944373302660402,5.98899417311803,7.14285714285714,34.53542869069881,23.134121174537903,23.490322424164024,6.675478418654746,99.98473837827608,99.97914885065367,99.96532879856038,64.0988341709785,87.41967208425432,Very Fast,Accelerating
40101100160,SA,23,397,383.5428093699672,75.13233596105557,36.18595872067041,96.88773141189637,414,516,92.51336898395722,44.68599033816425,95.60077228602935,17,132.4571906300328,17.381033022901647,8.500031617493839,-1.286959125867014,4.282115869017633,34.535177663118176,23.133891420481056,23.48986158721944,-1.3282993699127887,99.98401161946848,99.97815591840113,99.96367778896797,59.1744561949255,85.69542931456486,Very Fast,Accelerating
20604111743,VIC,24,884,388.74663485613394,74.49088638155924,42.39319071970381,97.86078652980905,957,523,91.72335600907029,52.35109717868338,95.48574529001851,73,134.25336514386606,17.23246962751105,9.957906458979572,-2.3750412397905336,8.257918552036191,34.53492663506916,23.133661665995533,23.489400750274882,-2.426959075244184,99.98328485930485,99.97716298429596,99.96202677937562,58.49849844109596,85.45813362194411,Very Fast,Accelerating
20604150404,VIC,25,686,385.0308462592179,74.74012033907076,41.08889613654085,97.78835790918365,743,518,92.03007518796991,50.74024226110363,95.44200354775808,57,132.96915374078208,17.289954848899157,9.651346124562778,-2.3463543614255684,8.309037900874628,34.53467560655179,23.133431911081303,23.4889399133303,-2.3994209654329524,99.98255809778524,99.97617004833805,99.96037576978321,58.51544144789086,85.46335319483237,Very Fast,Accelerating
30501110522,QLD,26,678,342.6632264920492,73.71079591377192,31.63424599253688,94.96007918817179,727,461,90.76246334310852,39.0646492434663,95.4242139803019,49,118.3367735079508,17.051667429336604,7.43040325092942,0.46413479213011044,7.227138643067854,34.53442457756597,23.133202155738374,23.488479076385737,0.48876832885784705,99.98183133490944,99.97517711052743,99.95872476019088,60.29241928600537,86.08458495797291,Very Fast,Accelerating
20604150411,VIC,27,639,376.85592190350644,73.17957968324903,35.80886130462438,96.54015211204515,692,507,90.1081916537867,44.21965317919075,95.34825473899176,53,130.14407809649356,16.928611970537673,8.410791874566371,-1.1918973730533935,8.294209702660416,34.53417354811179,23.132972399966746,23.48801823944118,-1.234613108616267,99.98110457067766,99.97418417086408,99.95707375059857,59.23209729566248,85.71276178044381,Very Fast,Accelerating
11703163806,NSW,28,240,199.94957031274458,81.21316706906188,24.00587508430564,87.41318093334674,253,269,100.0,29.64426877470356,95.3438009870314,13,69.05042968725542,18.786832930938118,5.638393690397919,7.930620053684663,5.41666666666667,34.533922518189186,23.13274264376639,23.487557402496616,9.072567739791815,99.98037780508973,99.97319122934789,99.95542274100623,65.5736594561707,87.931598055003,Very Fast,Accelerating
20604111719,VIC,29,401,410.30620356634273,76.08820626784795,45.34140405545614,97.91047448733883,434,552,93.68932038834951,55.99078341013824,95.12038271399766,33,141.69379643365727,17.601114120501563,10.649379354682104,-2.7900917733411745,8.229426433915222,34.53367148779818,23.132512887137334,23.48709656555201,-2.8496356369940523,99.97965103814573,99.97219828597898,99.95377173141374,58.238443851043755,85.36356211088028,Very Fast,Accelerating
40101100139,SA,30,289,225.2228472084256,69.38316150272988,28.24898477831901,91.86441494641181,301,303,85.43307086614173,34.88372093023256,95.04394136981318,12,77.7771527915744,16.049909363411857,6.634736151913554,3.17952642340137,4.152249134948094,34.53342045693877,23.13228313007958,23.486635728607453,3.4611077915818855,99.97892426984562,99.97120534075734,99.9521207218214,62.12117107975189,86.72180615789031,Very Fast,Accelerating
21205156723,VIC,31,231,414.0242903501866,75.94000988803968,45.99705193705439,97.89933315725433,250,557,93.5064935064935,56.8,94.98432748207954,19,142.97570964981338,17.566483618453816,10.80294806294561,-2.915005675174797,8.225108225108224,34.53316942561096,23.1320533725931,23.48617489166289,-2.9775541683133455,99.97819750018942,99.97021239368289,99.95046971222908,58.15974111653537,85.33459518701713,Very Fast,Accelerating
20604150426,VIC,32,478,402.13206288764553,74.8990953945751,34.7061546229973,96.07409164238653,518,541,92.22462203023758,42.85714285714285,94.93194941777872,40,138.86793711235447,17.325526635662484,8.150988234145544,-1.1421422246078095,8.368200836820083,34.53291839381476,23.131823614677938,23.485714054718308,-1.188813971678404,99.9774707291772,99.9692194447558,99.94881870263666,59.260275521897256,85.71907174443683,Very Fast,Accelerating
20703116357,VIC,33,708,393.95636048429066,73.85431632311467,42.971839863091766,97.71147683764896,767,530,90.93799682034977,53.063885267275104,94.76577303164969,59,136.04363951570934,17.083680497235093,10.092045404183338,-2.9457038059992726,8.333333333333325,34.53266736155012,23.13159385633403,23.48525321777375,-3.0146958180702343,99.97674395680876,99.96822649397579,99.94716769304435,58.136889467365606,85.32517614018417,Very Fast,Accelerating
30501111035,QLD,34,1348,309.96246955142067,74.89658021485457,25.741391298676934,89.16812873534397,1444,417,92.2211808809747,31.786703601108037,94.71501611157036,96,107.03753044857933,17.324600666120133,6.045312302431103,5.546887376226394,7.121661721068251,34.53241632881703,23.13136409756138,23.484792380829166,6.220706271284282,99.97601718308408,99.96723354134286,99.94551668345193,63.81903255656683,87.31321573552837,Very Fast,Accelerating
20604150316,VIC,35,404,367.9417475458801,71.48661838904248,36.978052102418616,96.34439543059163,438,495,88.02228412256268,45.662100456621005,94.7018562202316,34,127.0582524541199,16.535665733520204,8.684048354202389,-1.6425392103600274,8.415841584158423,34.53216529561558,23.131134338360027,23.48433154388463,-1.7048622320157136,99.97529040800346,99.96624058685721,99.94386567385968,58.94277336792499,85.60581453291799,Very Fast,Accelerating
11703164612,NSW,36,387,365.71247997113306,74.51352301146076,34.33805608907807,96.0622649116618,408,492,91.74917491749174,42.40196078431372,94.6588031066961,21,126.28752002886694,17.23565190603098,8.06390469523565,-1.4034618049657013,5.4263565891472965,34.53191426194569,23.13090457872997,23.483870706940046,-1.4609917913723125,99.97456363156662,99.96524763051883,99.94221466426725,59.092816292483704,85.65761906921816,Very Fast,Accelerating
11802156418,NSW,37,1145,160.55699812038992,78.74382391652034,13.362790357642849,75.12303814294238,1206,216,96.95780176643768,16.500829187396352,94.57981758494203,61,55.44300187961008,18.21397784991734,3.138038829753503,19.456779441999657,5.327510917030565,34.531663227807385,23.13067481867117,23.483409869995462,25.899883608245112,99.97383685377369,99.96425467232754,99.94056365467485,75.9267784266974,91.54879532818799,Very Fast,Accelerating
20604150410,VIC,38,251,412.543056637928,76.9626048707771,46.44604103285528,97.68291457961737,272,555,94.76439790575915,57.35294117647059,94.52565449484094,21,142.45694336207202,17.801793034982055,10.90690014361531,-3.157260084776439,8.366533864541825,34.531412193200616,23.130445058183625,23.482949033050904,-3.232151802967631,99.97311007462447,99.96326171228331,99.93891264508254,58.00309821390036,85.27479676499442,Very Fast,Accelerating
20604111744,VIC,39,247,399.9073488763282,72.6478684190477,43.81550647571607,97.33017198498153,268,538,89.45147679324894,54.1044776119403,94.48301186497076,21,138.09265112367183,16.803608374201247,10.288971136224227,-2.84716012001077,8.502024291497978,34.53116115812544,23.130215297267377,23.48248819610632,-2.9252595181380125,99.97238329411915,99.96226875038637,99.93726163549013,58.19191575086325,85.34017241350722,Very Fast,Accelerating
30908155908,QLD,40,580,219.2804610711412,75.65231533656824,20.831754400979015,80.67870924499756,622,295,93.15068493150685,25.723472668810288,94.3654934577446,42,75.71953892885881,17.49836959493861,4.891718267831273,13.686784212747042,7.241379310344831,34.53091012258183,23.12998553592236,23.48202735916174,16.96455525978273,99.97165651225764,99.9612757866364,99.93561062589771,70.42925771956077,89.62253161241749,Very Fast,Accelerating
20703116351,VIC,41,704,306.9932183519867,69.42316425440669,32.41475456335295,94.52362740881689,762,413,85.48057259713701,40.0262467191601,94.35924919553524,58,106.00678164801332,16.057408342730326,7.611492155807149,-0.16437821328165114,8.238636363636353,34.530659086569784,23.12975577414864,23.48156652221718,-0.17390171937722299,99.97092972903997,99.96028282103372,99.93395961630537,59.88470709344801,85.93122840243463,Very Fast,Accelerating
20604111747,VIC,42,589,422.2093787067963,76.22838498842319,37.95333990708266,96.67924951026875,638,568,93.859649122807,46.86520376175549,94.1485350545898,49,145.79062129320369,17.631264134383812,8.91186385467283,-2.5307144556789467,8.31918505942275,34.530408050089314,23.129526011946176,23.481105685272617,-2.6176397401700413,99.97020294446612,99.9592898535781,99.93230860671304,58.38118088285974,85.40428373717566,Very Fast,Accelerating
21205156710,VIC,43,222,427.41346086724343,77.90802411127115,39.98812398627058,97.17134114778122,241,575,95.92760180995477,49.37759336099585,94.09891291684912,19,147.58653913275657,18.01957769868362,9.389469374725273,-3.072428230932104,8.558558558558559,34.530157013140396,23.129296249314947,23.480644848328037,-3.1618666518757443,99.96947615853607,99.95829688426949,99.93065759712066,58.046341624602604,85.28637950452297,Very Fast,Accelerating
20604150416,VIC,44,350,420.7242961294711,74.52724892752819,38.67604856522791,96.73701773771145,379,566,91.76470588235294,47.75725593667546,94.0920743673016,29,145.2757038705289,17.23745695482475,9.081207371447555,-2.644943370409848,8.285714285714295,34.52990597572303,23.12906648625499,23.480184011383475,-2.7341584765216087,99.96874937124981,99.95730391310805,99.9290065875283,58.309491948678335,85.37777162497714,Very Fast,Accelerating
12602150046,NSW,45,259,293.61556021422905,77.8033171412381,20.172077056924525,79.89820449720948,273,395,95.7983193277311,24.90842490842491,93.92844716471204,14,101.38443978577095,17.995002186492997,4.736347851500383,14.030242667502563,5.405405405405395,34.529654937837215,23.128836722766287,23.479723174438917,17.560147635098076,99.96802258260729,99.95631094009367,99.92735557793598,70.795699923878,89.74723392261507,Very Fast,Accelerating
40101100161,SA,46,522,278.74946972945094,68.81020829287311,23.8191937246061,85.74168777945295,544,375,84.72505091649694,29.411764705882355,93.9225941065631,22,96.25053027054906,15.914842623623827,5.592570981276253,8.18090632711015,4.214559386973171,34.529403899482936,23.12860695884884,23.479262337494333,9.541340436583546,99.96729579260854,99.9553179652264,99.92570456834356,65.86207500253352,88.01975470575286,Very Fast,Accelerating
30504113729,QLD,47,342,357.54332036729613,72.69191328368998,29.569659841749356,93.04218131856442,367,481,89.50437317784257,36.51226158038147,93.91946588038968,25,123.45667963270387,16.812459894152582,6.9426017386321135,0.8772845618252632,7.309941520467844,34.52915286066025,23.128377194502626,23.47880150054977,0.9428890739583418,99.96656900125366,99.9543249885061,99.92405355875123,60.571820120800645,86.1674550020451,Very Fast,Accelerating
20604111733,VIC,49,388,420.7282216178846,75.88719275230262,37.02224704413443,96.42451765145331,420,566,93.43832020997375,45.71428571428572,93.7905851220363,32,145.27177838211537,17.55112745767113,8.692038670151291,-2.6339325294170095,8.247422680412363,34.52865078160947,23.127917664523935,23.477879826660608,-2.7316004202768362,99.9651154144751,99.95233902950666,99.92075153956644,58.31106580994311,85.37477000091349,Very Fast,Accelerating
11903137209,NSW,50,10,334.50186047339,81.21650110259263,44.17443690655489,97.60102990506215,11,450,100.0,54.54545454545454,93.72310629709428,1,115.49813952660998,18.78349889740737,10.371017638899652,-3.8779236079678725,10.000000000000009,34.5283997413814,23.12768789889146,23.47741898971605,-3.9732404583639913,99.96438861905143,99.9513460472275,99.91910052997409,57.54713844723251,85.10668492673456,Very Fast,Accelerating
80101100308,ACT,51,966,297.3355419392341,79.07286284293946,13.524470470370245,73.86857499739604,1012,400,97.36040609137056,16.699604743083004,93.71808844014052,46,102.66445806076592,18.287543248431106,3.175134272712759,19.84951344274448,4.761904761904767,34.52814870068486,23.127458132830235,23.476958152771488,26.87139076859706,99.9636618222715,99.95035306309542,99.91744952038177,76.5245047242526,91.74805262575171,Very Fast,Accelerating
80105105308,ACT,52,551,260.9124249368372,81.21680421691146,10.38655691669009,73.70258616845737,577,351,100.0,12.824956672443674,93.67021104459609,26,90.08757506316277,18.783195783088544,2.4383997557535846,19.967624876138714,4.7186932849364815,34.527897659519866,23.127228366340226,23.476497315826926,27.09216313047682,99.96293502413535,99.94936007711026,99.91579851078941,76.66033640090343,91.79488321392998,Very Fast,Accelerating
20703116353,VIC,53,109,417.75799557120786,73.0952601978092,43.23902194382928,97.12001957431792,118,562,90.0,53.38983050847458,93.58548779296758,9,144.24200442879214,16.904739802190804,10.150808564645303,-3.5345317813503385,8.25688073394495,34.52764661788639,23.126998599421466,23.476036478882346,-3.6393441813977967,99.96220822464285,99.94836708927214,99.91414750119704,57.75257037150795,85.17645460428233,Very Fast,Accelerating
60201103607,TAS,54,296,265.37345681303117,77.80462383316932,28.28141090987903,88.33127284925918,315,357,95.7983193277311,34.92063492063492,93.55608949580376,19,91.62654318696883,17.993695494561777,6.639224010755889,5.224816646544582,6.4189189189189255,34.52739557578446,23.126768832073942,23.475575641937763,5.915024744929176,99.96148142379414,99.94737409958103,99.91249649160461,63.630959946877496,87.23318045559279,Very Fast,Accelerating
12602150022,NSW,55,268,251.99375276734773,81.21725889475316,12.019417372263204,74.19385962198857,283,339,100.0,14.840989399293289,93.44692642105166,15,87.00624723265227,18.782741105246842,2.8215720270300846,19.25306679906309,5.597014925373145,34.52714453321406,23.126539064297646,23.475114804993204,25.949676829263012,99.96075462158915,99.9463811080369,99.91084548201229,75.95741403995588,91.54672888739168,Very Fast,Accelerating
20701151917,VIC,56,448,279.4980172700265,79.47827961085423,23.211074413579038,82.69091397060845,485,376,97.85867237687366,28.659793814432987,93.4467655672247,37,96.50198272997352,18.380392766019426,5.44871940085395,10.755851596616253,8.25892857142858,34.52689349017519,23.12630929609256,23.47465396804862,13.0072955783743,99.96002781802784,99.94538811463966,99.90919447241987,67.99452715414138,88.75900797586834,Very Fast,Accelerating
21205156702,VIC,57,1077,188.8101831581031,79.4630872304988,8.682309551458276,74.58691928770187,1166,254,97.83978397839785,10.720411663807887,93.44315495562849,89,65.18981684189691,18.376696747899047,2.038102112349611,18.85623566792661,8.26369545032497,34.526642446667836,23.12607952745871,23.47419313110406,25.280888187904658,99.95930101311022,99.94439511938941,99.90754346282753,75.54593734193415,91.4012910393979,Very Fast,Accelerating
30302105817,QLD,58,211,399.1781793897537,75.25257077490356,37.2692217688968,96.16446682300888,226,537,92.65536723163842,46.017699115044245,93.38925269263686,15,137.82182061024628,17.402796456734862,8.748477346147446,-2.775214130372021,7.109004739336489,34.52639140269198,23.125849758396065,23.4737322941595,-2.885903933185441,99.95857420683623,99.94340212228603,99.90589245323523,58.21612953851387,85.33514780529316,Very Fast,Accelerating
30403109604,QLD,59,375,364.2414765599558,77.95047976440789,31.428640135043715,95.2521816663188,402,490,95.97701149425288,38.80597014925373,93.34874959733948,27,125.7585234400442,18.02653172984499,7.377330014210017,-1.9034320689793276,7.200000000000006,34.52614035824768,23.125619988904656,23.47327145721494,-1.9983081076791587,99.95784739920603,99.94240912332965,99.90424144364289,58.76222882440396,85.5255720517374,Very Fast,Accelerating
20604111731,VIC,60,295,405.126479952567,75.84121420828481,33.66125691252123,95.51376645048035,320,545,93.37979094076655,41.5625,93.33210233462076,25,139.87352004743298,17.538576732481744,7.901243087478768,-2.18166411585959,8.47457627118644,34.525889313334844,23.125390218984453,23.472810620270334,-2.2841357816107966,99.95712059021935,99.94141612252015,99.9025904340504,58.58637143060351,85.46331145958017,Very Fast,Accelerating
40101100157,SA,61,181,400.6671196210184,70.66439499488858,38.9950853228601,96.0834826271563,189,539,87.00564971751412,48.14814814814815,93.32882585725795,8,138.3328803789816,16.341254722625536,9.153062825288053,-2.7546567698983466,4.419889502762442,34.52563826795356,23.125160448635505,23.472349783325775,-2.866941012731139,99.95639377987646,99.94042311985774,99.90093942445807,58.22779660253209,85.33709976471852,Very Fast,Accelerating
50301103504,WA,62,475,396.207742647124,76.44077161356668,35.248725501703206,96.31622742609323,494,533,94.11764705882352,43.522267206477736,93.13743407879174,19,136.792257352876,17.67687544525684,8.27354170477453,-3.178793347301493,4.0000000000000036,34.52538722210379,23.124930677857726,23.471888946381213,-3.300371528505608,99.95566696817723,99.93943011534205,99.89928841486572,57.96112557012564,85.24305439762983,Very Fast,Accelerating
20604150526,VIC,63,29,399.181904040815,71.8471093209858,45.55709840024191,97.25761486682697,32,537,88.46153846153845,56.25,92.96519521645688,3,137.81809595918497,16.61442914055266,10.692901599758088,-4.292419650370093,10.344827586206895,34.52513617578554,23.124700906651174,23.47142810943663,-4.413453544226453,99.95494015512169,99.9384371089733,99.89763740527331,57.27629439308001,85.00265297920775,Very Fast,Accelerating
20604150431,VIC,64,493,421.483355630664,74.16361546999157,36.24864637882152,95.87667071324316,534,567,91.3135593220339,44.7565543071161,92.90052283070972,41,145.516644369336,17.149943852042327,8.507907928294578,-2.9761478825334393,8.31643002028397,34.52488512899874,23.12447113501581,23.47096727249207,-3.1041418735062054,99.95421334070964,99.93744410075136,99.895986395681,58.08185718172882,85.28388944806898,Very Fast,Accelerating
40101100149,SA,65,415,423.7142170211302,73.68301195627458,37.03514628641611,96.06330589749568,433,570,90.72164948453609,45.72748267898383,92.81226654238776,18,146.2857829788698,17.038637528261503,8.692336392567725,-3.2510393551079204,4.337349397590362,34.524634081743514,23.124241362951704,23.470506435547513,-3.3842676188730603,99.95348652494143,99.93645109067651,99.89433538608866,57.90950793772803,85.2228567047932,Very Fast,Accelerating
20604111742,VIC,66,214,393.23726157972555,75.84907975765068,27.578935419390767,89.20995686240376,232,529,93.38842975206612,34.05172413793103,92.2930254644058,18,135.76273842027445,17.53934999441543,6.472788718540265,3.0830686020020437,8.411214953271017,34.5243830340197,23.124011590458736,23.47004559860293,3.4559691658155645,99.95275970781658,99.93545807874825,99.89268437649625,62.11800950577779,86.69512174502528,Very Fast,Accelerating
50301103507,WA,67,307,428.17596478577053,76.53336166234263,42.90777889032299,97.37277654365451,319,576,94.23076923076924,52.97805642633229,92.26030136116918,12,147.82403521422947,17.697407568426613,10.0702775360093,-5.112475182485326,3.9087947882736174,34.524131985827445,23.123781817537004,23.469584761658346,-5.25041532547168,99.95203288933556,99.93446506496699,99.89103336690384,56.76134804258922,84.81957972361428,Very Fast,Accelerating
20604150421,VIC,68,698,466.08824814744884,75.91741845514417,41.35301153455513,96.46837001793558,756,627,93.47222222222224,51.05820105820106,92.01423878955896,58,160.91175185255116,17.55480376707807,9.705189523645927,-4.454131228376625,8.309455587392556,34.52388093716667,23.123552044186457,23.469123924713784,-4.6171934153635075,99.95130606949809,99.93347204933252,99.8893823573115,57.15094207061745,84.95522712341943,Very Fast,Accelerating
30403109606,QLD,69,424,404.38992053125946,77.2111516420509,36.84700583674836,96.60035365992574,455,544,95.06493506493506,45.494505494505496,91.94485573641924,31,139.61007946874054,17.853783422884163,8.647499657757137,-4.655497923506502,7.311320754716988,34.52362988803739,23.123322270407122,23.468663087769226,-4.81933838451134,99.95057924830424,99.93247903184493,99.8877313477192,57.02657102230282,84.91098674579487,Very Fast,Accelerating
